ID,Manager,Name Country,Title,First,Middle,Last,Suffix,Type,Reason,Hire Date,End Date,Job Code,Position,Business,Location,Office,Time Type,Assigned Shift,Default Weekly Hours,Scheduled Weekly Hours,Pay Type,Custom Job Class,WCC,Effective Date,Address Country,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Address Line 6,Address Line 7,Address Line 8,Address Line 9,Address Line 1 - Local,Address Line 2 - Local,Address Line 3 - Local,Address Line 4 - Local,Address Line 5 - Local,Address Line 6 - Local,Address Line 7 - Local,Address Line 8 - Local,Address Line 9 - Local,City,City Subdivision 1,City Subdivision 2,City Subdivision 1 - Local,City Subdivision 2 - Local,Country Region,Region Subdivision 1,Region Subdivision 2,Region Subdivision 1 - Local,Region Subdivision 2 - Local,Postal Code,Address Public,Address Primary,Address Type,Address Use For,Local City,Address ID,Country Code,Phone Country Code,Number,Extension,Device Type,Phone Public,Phone Primary,Phone Usage Type,Phone Use For,Phone ID,Email Address,Comments,Email Public,Email Primary,Email Usage Type,Email Use For,Email ID
21170,21167,United Kingdom,,Neil,,Patel,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,London,,FT,,40,40,Salaried,,,1/20/2008,GBR,Apt. 2A,1 Boltons Place,,,,,,,,,,,,,,,,,London,,,,,Kensington and Chelsea (obsolete),,,,,SW5 0BA,,Yes,Home,"Mailing

Street Address",,Neil_Patel_Terminated_Apt_2A,44,United Kingdom (+44),(020) 72428181,,Landline,Public,Yes,Home,,Neil_Patel_HOME_Primary,npatel@hcm.show,,Public,Yes,Work,,Neil_Patel_WORK_Primary
21171,21036,Singapore,,Huaide,,Gao,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Director_Field_Sales,"Director, Field Sales","Director, Field Sales",Singapore,Singapore_Suntec_Tower_Cubicle_518,FT,,40,40,Salaried,,,3/4/2012,SGP,Shelford Road,,11,,,,,,,,,,,,,,,,Singapore,,,,,,,,,,288408,,Yes,Home,"Mailing

Street Address",,Peter_Gao_Shelford_Road,65,Singapore (+65),() 8556.4211,,Mobile,Public,Yes,Home,,Huaide_Gao_HOME_Primary,pgao@hcm.show,,Public,Yes,Work,,Huaide_Gao_WORK_Primary
21172,21036,Brazil,,Carlos,,Alves,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Director_Field_Sales,"Director, Field Sales","Director, Field Sales",So_Paulo,,FT,,35,35,Salaried,,,3/4/2012,BRA,Rua Euclides de Andrade,,4016,,,,,,,,,,,,,,,,São Paulo,Perdizes,,,,São Paulo,,,,,05030-300,,Yes,Home,"Mailing

Street Address",,Carlos_Alves_Rua_Euclides_de_Andrade,55,Brazil (+55),(11) 7321-3353,,Mobile,Public,Yes,Home,,Carlos_Alves_HOME_Primary,calves@hcm.show,,Public,Yes,Work,,Carlos_Alves_WORK_Primary
21173,21034,United Kingdom,Mr_United_Kingdom,Amit,,Kapoor,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Network_Engineer,Senior Network Engineer,Senior Network Engineer,London,,FT,,40,40,Salaried,,,1/1/2000,GBR,74 Baker Street,,,,,,,,,,,,,,,,,,London,,,,,,,,,,W1U 8EP,,Yes,Home,"Mailing

Street Address",,Amit_Kapoor_74_Baker_Street,44,United Kingdom (+44),(07881) 801622,,Mobile,Public,Yes,Home,,Amit_Kapoor_HOME_Primary,akapoor@hcm.show,,Public,Yes,Work,,Amit_Kapoor_WORK_Primary
21174,21088,United States of America,,Catherine,,Gibson,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Director_Facilities_Operations,"Director, Facilities Operations","Director, Facilities Operations",Chicago,,FT,,40,40,Salaried,,8810,1/1/2000,USA,339 East Scranton Avenue,,,,,,,,,,,,,,,,,,Lake Bluff,,,,,Illinois,,,,,60044,,Yes,Home,"Mailing

Street Address",,Catherine_Gibson_339_East_Scranton_Avenue,1,United States of America (+1),(224) 994-3885,,Landline,Public,Yes,Home,,Catherine_Gibson_HOME_Primary,cgibson@hcm.show,,Public,Yes,Work,,Catherine_Gibson_WORK_Primary
21175,21088,United States of America,,Enrique,,Vasquez,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Director_Facilities_Operations,"Director, Facilities Operations","Director, Facilities Operations",New_York,New_York_1155_Building_Cubicle_1509,FT,,40,40,Salaried,,8810,2/1/2008,USA,2143 Haring Street,,,,,,,,,,,,,,,,,,Brooklyn,,,,,New York,,,,,11229,,Yes,Home,"Mailing

Street Address",,Enrique_Vasquez_2143_Haring_Street,1,United States of America (+1),(917) 720-1148,,Landline,Public,Yes,Home,,Enrique_Vasquez_HOME_Primary,evasquez@hcm.show,,Public,Yes,Work,,Enrique_Vasquez_WORK_Primary
21177,21167,Germany,,Dieter,,Zimmermann,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Munich,,FT,,37.5,37.5,Salaried,,,3/4/2012,DEU,Zoppoter Straße,,1,,,,,,,,,,,,,,,,Munich,,,,,Bavaria,,,,,81927,,Yes,Home,"Mailing

Street Address",,Dieter_Zimmermann_Zoppoter_StraBe,49,Germany (+49),(89) 6294021,,Landline,Public,Yes,Home,,Dieter_Zimmermann_HOME_Primary,dzimmermann@hcm.show,,Public,Yes,Work,,Dieter_Zimmermann_WORK_Primary
21178,21167,France,,Marie,,Durand,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Paris,,FT,,35,35,Salaried,,,3/4/2012,FRA,Rue du Vieux-Colombier,,17,,,,,,,,,,,,,,,,Paris,,,,,Paris,,,,,75006,,Yes,Home,"Mailing

Mileage Calculation

Street Address",,Marie_Durand_Rue_du_Vieux_Colombier,33,France (+33),(0) 1 94 24 10 11,,Landline,Public,Yes,Home,,Marie_Durand_HOME_Primary,mdurand@hcm.show,,Public,Yes,Work,,Marie_Durand_WORK_Primary
21179,21034,Singapore,,Richard,,Hoe,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Network_Engineer,Senior Network Engineer,Senior Network Engineer,Singapore,Singapore_Suntec_Tower_Cubicle_520,FT,,40,40,Salaried,,,3/4/2012,SGP,Cairnhill Road,,57,,,,,,,,,,,,,,,,Singapore,,,,,,,,,,229668,,Yes,Home,"Mailing

Street Address",,Richard_Hoe_Cairnhill_Road,65,Singapore (+65),() 6334.8808,,Landline,Public,Yes,Home,,Richard_Hoe_HOME_Primary,rhoe@hcm.show,,Public,Yes,Work,,Richard_Hoe_WORK_Primary
21180,21174,United Kingdom,Mrs_United_Kingdom,Margaret,,Granger,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Office_Manager,Senior Office Manager,Senior Office Manager,London,,FT,,40,40,Salaried,,,1/1/2000,GBR,3 Ashley Rd,,,,,,,,,,,,,,,,,,Epsom,,,,,Surrey,,,,,KT18 5,,Yes,Home,"Mailing

Street Address",,Margaret_Granger_3_Ashley_Rd,44,United Kingdom (+44),(020) 57201919,,Landline,Public,Yes,Home,,Margaret_Granger_HOME_Primary,mgranger@hcm.show,,Public,Yes,Work,,Margaret_Granger_WORK_Primary
21181,21174,Singapore,,Lakshmi,,Jains,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Office_Manager,Senior Office Manager,Senior Office Manager,Singapore,Singapore_Suntec_Tower_Cubicle_519,FT,,40,40,Salaried,,,3/4/2012,SGP,Devonshire Road,,83,,,,,,,,,,,,,,,,Singapore,,,,,,,,,,239856,,Yes,Home,"Mailing

Street Address",,Lakshmi_Jains_Devonshire_Road,65,Singapore (+65),() 6445.9882,,Landline,Public,Yes,Home,,Lakshmi_Jains_HOME_Primary,ljains@hcm.show,,Public,Yes,Work,,Lakshmi_Jains_WORK_Primary
21182,21171,India,,Bhavani,,Bhaskar,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Mumbai,,FT,,40,40,Salaried,,,1/1/2000,IND,503 Godavari,Sir Pochkhanwala Road,Worli,,,,,,,,,,,,,,,,Mumbai,,,,,Maharashtra,,,,,400025,,Yes,Home,"Mailing

Street Address",,Bhavani_Bhaskar_503_Godavari,91,India (+91),(98) 20.062674,,Mobile,Public,Yes,Home,,Bhavani_Bhaskar_HOME_Primary,bbhaskar@hcm.show,,Public,Yes,Work,,Bhavani_Bhaskar_WORK_Primary
21183,21171,China,,Junxiang,,Mai,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Hong_Kong,,FT,,40,40,Salaried,,,1/1/2000,CHN,1 Siping Road,"Apt. 904, Lane 827",,,,,,,,,,,,,,,,,Shanghai,,,,,Shanghai,,,,,200120,,,Home,"Mailing

Street Address",,Jonathan_Mai_1_Siping_Road,86,China (+86),(21) 3888-0481,,Landline,Public,Yes,Home,,Junxiang_Mai_HOME_Primary,jmai@hcm.show,,Public,Yes,Work,,Junxiang_Mai_WORK_Primary
21184,21171,Australia,,Ethan,,Kelly,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Sydney,,FT,,40,40,Salaried,,,2/2/2008,AUS,71   75 Spofforth Street,,,,,,,,,,,,,,,,,,Mosman,,,,,New South Wales,,,,,2088,,Yes,Home,"Mailing

Street Address",,Ethan_Kelly_71_75_Spofforth_Street,61,Australia (+61),(04) 7422 0499,,Mobile,Public,Yes,Home,,Ethan_Kelly_HOME_Primary,ekelley@hcm.show,,Public,Yes,Work,,Ethan_Kelly_WORK_Primary
21185,21053,Japan,,Nobu,,Matsuda,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,General_Manager,General Manager,General Manager,Tokyo,,FT,,40,40,Salaried,,,1/1/2000,JPN,"3-9-1, Takanawa",,,,,,,,,,,,,,,,,,Minato-ku,,,,,Tokyo,,,,,108-8611,,Yes,Home,"Mailing

Mileage Calculation

Street Address",,Nobu_Matsuda_3_9_1_Takanawa,81,Japan (+81),(3) 6628-9433,,Landline,Public,Yes,Home,,Nobu_Matsuda_HOME_Primary,nmatsuda@hcm.show,,Public,Yes,Work,,Nobu_Matsuda_WORK_Primary
21186,21174,Mexico,,Yolanda,,Valdez,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Office_Manager,Senior Office Manager,Senior Office Manager,Mexico_City,,FT,,40,40,Salaried,,,6/29/2020,MEX,Víctor Hugo 24,,,,,,,,,,,,,,,,,,Alcaldia Miguel Hidalgo,Colonia Anzures,,,,Ciudad de Mexico,,,,,11590,,Yes,Home,"Mailing

Street Address",,Yolanda_Valdez_Alonzo_Victor_Hugo_24,52,Mexico (+52),(55) 6223 7708,,Landline,Public,Yes,Home,,Yolanda_Valdez_Alonzo_HOME_Primary,yvaldez@hcm.show,,Public,Yes,Work,,Yolanda_Valdez_Alonzo_WORK_Primary
21187,21034,Mexico,,Fernando,Miguel,Díaz,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Network_Engineer,Senior Network Engineer,Senior Network Engineer,Mexico_City,,FT,,40,40,Salaried,,,6/29/2020,MEX,Avenida Miguel Ángel de Quevedo 969,,,,,,,,,,,,,,,,,,Alcaldia Coyoacán,Colonia El Rosedal,,,,Ciudad de Mexico,,,,,4330,,Yes,Home,"Mailing

Street Address",,Fernando_Diaz_Villanueva_Avenida_Miguel_Angel_de_Quevedo_969,52,Mexico (+52),(55) 6658 4409,,Landline,Public,Yes,Home,,Fernando_Diaz_Villanueva_HOME_Primary,fdiaz@hcm.show,,Public,Yes,Work,,Fernando_Diaz_Villanueva_WORK_Primary
21188,21172,Brazil,,Marcelo,,Costa,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,So_Paulo,,FT,,35,35,Salaried,,,3/4/2012,BRA,Rua Madre Linda Lucotti,,209,,,,,,,,,,,,,,,,São Paulo,Perdizes,,,,São Paulo,,,,,05455-020,,Yes,Home,"Mailing

Street Address",,Marcelo_Costa_Rua_Madre_Linda_Lucotti,55,Brazil (+55),(11) 9195-4828,,Mobile,Public,Yes,Home,,Marcelo_Costa_HOME_Primary,mcosta@hcm.show,,Public,Yes,Work,,Marcelo_Costa_WORK_Primary
21189,21172,Mexico,,Lisa,Daniela,Morales,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Mexico_City,,FT,,40,40,Salaried,,,6/29/2020,MEX,Calle de Durango 272,,,,,,,,,,,,,,,,,,Alcaldia Cuauhtémoc,Colonia Roma Norte,,,,Ciudad de Mexico,,,,,6700,,Yes,Home,"Mailing

Street Address",,Lisa_Morales_Gomez_Calle_de_Durango_272,52,Mexico (+52),(55) 5523 8009,,Landline,Public,Yes,Home,,Lisa_Morales_Gomez_HOME_Primary,lmorales@hcm.show,,Public,Yes,Work,,Lisa_Morales_Gomez_WORK_Primary
21190,21172,Brazil,,Eduardo,,Silva,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,So_Paulo,,FT,,35,35,Salaried,,,3/4/2012,BRA,Rua Dona Elisa Moraes Mendes,,155,,,,,,,,,,,,,,,,São Paulo,Perdizes,,,,São Paulo,,,,,05449-000,,Yes,Home,"Mailing

Street Address",,Eduardo_Silva_Rua_Dona_Elisa_Moraes_Mendes,55,Brazil (+55),(11) 2421-7303,,Landline,Public,Yes,Home,,Eduardo_Silva_HOME_Primary,esilva@hcm.show,,Public,Yes,Work,,Eduardo_Silva_WORK_Primary
21191,21175,United States of America,,Kevin,,Turner,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Shipping_and_Receiving_Associate,Shipping & Receiving Associate,Shipping & Receiving Associate,San_Francisco,San_Francisco_Embarcadero_Tower_2_Shipping_and_Receiving,FT,Night_United_States_of_America,40,40,Hourly,,8810,1/1/2000,USA,1047 Mississippi Street,Apt #2,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94107,,Yes,Home,"Mailing

Street Address",,Kevin_Turner_1047_Mississippi_Street,1,United States of America (+1),(415) 824-4242,,Landline,Public,Yes,Home,,Kevin_Turner_HOME_Primary,kevin.turner@hcm.show,,Public,Yes,Work,,Kevin_Turner_WORK_Primary
21193,21004,United States of America,,Darryl,,Parker,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Vice_President_Consulting_Services,"Vice President, Consulting Services","Vice President, Consulting Services",New_York,New_York_1155_Building_Cubicle_1507,FT,,40,40,Salaried,,8810,1/1/2000,USA,176 West 87th Street,,,,,,,,,,,,,,,,,,New York,,,,,New York,,,,,10024,,Yes,Home,"Mailing

Street Address",,Darryl_Parker_176_West_87th_Street,1,United States of America (+1),(212) 481-8777,,Landline,Public,Yes,Home,,Darryl_Parker_HOME_Primary,dparker@hcm.show,,Public,Yes,Work,,Darryl_Parker_WORK_Primary
21194,21193,United States of America,,Carol,,Abbott,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Consulting_Services,"Director, Consulting Services","Director, Consulting Services",Chicago,,FT,,40,40,Salaried,,8810,1/1/2000,USA,1715 North Wells,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60614,,Yes,Home,"Mailing

Street Address",,Carol_Abbott_1715_North_Wells,1,United States of America (+1),(847) 592-4550,,Mobile,Public,Yes,Home,,Carol_Abbott_HOME_Primary,cabbott@hcm.show,,Public,Yes,Work,,Carol_Abbott_WORK_Primary
21195,21193,Singapore,,Monica,,Ang,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Consulting_Services,"Director, Consulting Services","Director, Consulting Services",Singapore,Singapore_Suntec_Tower_Cubicle_515,FT,,40,40,Salaried,519_Service_Workers_Not_Elsewhere_Classified_Singapore_Standard_Occupational_Classification_SSOC_Singapore,,3/4/2012,SGP,Orange Grove,,8,,,,,,,,,,,,,,,,Singapore,,,,,,,,,,258342,,Yes,Home,"Mailing

Street Address",,Monica_Ang_Orange_Grove,65,Singapore (+65),() 6559.6887,,Landline,Public,Yes,Home,,Monica_Ang_HOME_Primary,mang@hcm.show,,Public,Yes,Work,,Monica_Ang_WORK_Primary
21196,21193,Mexico,,Juan Carlos,,Salazar,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Consulting_Services,"Director, Consulting Services","Director, Consulting Services",Mexico_City,,FT,,40,40,Salaried,,,6/29/2020,MEX,Avenida Álvaro Obregón 110,,,,,,,,,,,,,,,,,,Alcaldia Cuauhtémoc,Colonia Roma Norte,,,,Ciudad de Mexico,,,,,6700,,Yes,Home,"Mailing

Street Address",,Juan_Carlos_Salazar_Jimenez_Avenida_Alvaro_Obregon_110,52,Mexico (+52),(55) 4550 87 12,,Landline,Public,Yes,Home,,Juan_Carlos_Salazar_Jimenez_HOME_Primary,jsalazar@hcm.show,,Public,Yes,Work,,Juan_Carlos_Salazar_Jimenez_WORK_Primary
21197,21193,Germany,,Boris,,Müller,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Consulting_Services,"Director, Consulting Services","Director, Consulting Services",Munich,,FT,,37.5,37.5,Salaried,,,3/4/2012,DEU,Kraillinger Weg,,61,,,,,,,,,,,,,,,,Neuried,,,,,Bavaria,,,,,82061,,Yes,Home,"Mailing

Street Address",,Boris_Muller_Kraillinger_Weg,49,Germany (+49),(0172) 6249414,,Mobile,Public,Yes,Home,,Boris_Muller_HOME_Primary,bmuller@hcm.show,,Public,Yes,Work,,Boris_Muller_WORK_Primary
21198,21364,Canada,,Carol,,Li,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Consultant,Consultant,Consultant,Vancouver,,FT,,40,40,Salaried,,763011,1/25/2008,CAN,1250 West Hastings Street,,,,,,,,,,,,,,,,,,Vancouver,,,,,British Columbia,,,,,V6E 1H5,,Yes,Home,"Mailing

Street Address",,Carol_Li_1250_West_Hastings_Street,1,Canada (+1),(604) 692-4512,,Landline,Public,Yes,Home,,Carol_Li_HOME_Primary,cli@hcm.show,,Public,Yes,Work,,Carol_Li_WORK_Primary
21199,21194,United States of America,,Conor,,Harrington,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Project_Manager,Project Manager,Project Manager,Boston,,FT,,40,40,Salaried,,8810,1/7/2008,USA,3 Spooner Road,,,,,,,,,,,,,,,,,,Brookline,,,,,Massachusetts,,,,,2467,,Yes,Home,,,Conor_Harrington_3_Spooner_Road,1,United States of America (+1),(617) 446-2340,,Landline,Public,Yes,Home,,Conor_Harrington_HOME_Primary,charrington@hcm.show,,Public,Yes,Work,,Conor_Harrington_WORK_Primary
21200,21364,United States of America,,Antonio,,Conti,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Senior_Consultant,Senior Consultant,Senior Consultant,Chicago,,FT,,40,40,Salaried,,8810,1/7/2008,USA,3031 Iroquois Road,,,,,,,,,,,,,,,,,,Wilmette,,,,,Illinois,,,,,60091,,Yes,Home,,,Antonio_Conti_3031_Iroquois_Road,1,United States of America (+1),(773) 722-4310,,Landline,Public,Yes,Home,,Antonio_Conti_HOME_Primary,aconti@hcm.show,,Public,Yes,Work,,Antonio_Conti_WORK_Primary
21201,21364,United States of America,,Amit,,Patel,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Consultant,Consultant,Consultant,San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_1011,FT,,40,40,Salaried,,8810,1/7/2008,USA,5 Magnolia Street,,,,,,,,,,,,,,,,,,Menlo Park,,,,,California,,,,,94025,,Yes,Home,,,Amit_Patel_5_Magnolia_Street,1,United States of America (+1),(650) 325-9601,,Landline,Public,Yes,Home,,Amit_Patel_HOME_Primary,apatel@hcm.show,,Public,Yes,Work,,Amit_Patel_WORK_Primary
21202,21195,China,,Huaguan,,Wu,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Project_Manager,Project Manager,Project Manager,Shanghai,,FT,,40,40,Salaried,,,1/1/2000,CHN,40 Tongchuan Road,"Apt. 401, Lane 1899",,,,,,,,,,,,,,,,,Shanghai,Putuo District,,,,Shanghai,,,,,200061,,Yes,Home,"Mailing

Street Address",,Carl_Wu_40_Tongchuan_Road,86,China (+86),(21) 6325-3838,,Mobile,Public,Yes,Home,,Huaguan_Wu_HOME_Primary,cwu@hcm.show,,Public,Yes,Work,,Huaguan_Wu_WORK_Primary
21203,21195,China,,Meiling,,Zhu,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Consultant,Consultant,Consultant,Shanghai,,FT,,40,40,Salaried,,,1/1/2000,CHN,5 Xiangde Road,"Apt. 302, Lane 143",,,,,,,,,,,,,,,,,Shanghai,,,,,Shanghai,,,,,200081,,Yes,Home,"Mailing

Street Address",,Maria_Zhu_5_Xiangde_Road,86,China (+86),(21) 2175-4888,,Mobile,Public,Yes,Home,,Meiling_Zhu_HOME_Primary,mzhu@hcm.show,,Public,Yes,Work,,Meiling_Zhu_WORK_Primary
21204,21195,Singapore,,Ruiyi,,Kim,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Consultant,Consultant,Consultant,Singapore,Singapore_Suntec_Tower_Cubicle_516,FT,,40,40,Salaried,,,3/4/2012,SGP,Brooke Road,,10,,,,,,,,,,,,,,,,Singapore,,,,,,,,,,429979,,Yes,Home,"Mailing

Street Address",,Raymond_Kim_Brooke_Road,65,Singapore (+65),() 6109.5188,,Mobile,Public,Yes,Home,,Ruiyi_Kim_HOME_Primary,rkim@hcm.show,,Public,Yes,Work,,Ruiyi_Kim_WORK_Primary
21205,21197,United Kingdom,Mr_United_Kingdom,Dylan,,Shaw,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Practice_Manager,Practice Manager,Practice Manager,London,,FT,,40,40,Salaried,,,1/1/2000,GBR,82 Elm Park Road,,,,,,,,,,,,,,,,,,London,,,,,,,,,,SW10 0AJ,,Yes,Home,"Mailing

Street Address",,Dylan_Shaw_82_Elm_Park_Road,44,United Kingdom (+44),(020) 77202114,,Mobile,Public,Yes,Home,,Dylan_Shaw_HOME_Primary,dshaw@hcm.show,,Public,Yes,Work,,Dylan_Shaw_WORK_Primary
21206,21197,France,,Roger,,Jouvet,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Consultant,Consultant,Consultant,Paris,,FT,,35,35,Salaried,,,3/4/2012,FRA,rue la Boétie,,28,,,,,,,,,,,,,,,,Paris,,,,,Paris,,,,,75008,,Yes,Home,"Mailing

Mileage Calculation

Street Address",,Roger_Jouvet_rue_la_Boetie,33,France (+33),(0) 6 69 40 11 04,,Mobile,Public,Yes,Home,,Roger_Jouvet_HOME_Primary,rjouvet@hcm.show,,Public,Yes,Work,,Roger_Jouvet_WORK_Primary
21207,21196,Brazil,,Luciana,,Duarte,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Project_Manager,Project Manager,Project Manager,So_Paulo,,FT,,35,35,Salaried,,,3/4/2012,BRA,Avenida Brigadeiro Luis Antonio,,3025,,,,,,,,,,,,,,,,São Paulo,Bela Vista,,,,São Paulo,,,,,01402-000,,Yes,Home,"Mailing

Street Address",,Luciana_Duarte_Avenida_Brigadeiro_Luis_Antonio,55,Brazil (+55),(11) 5125-4898,,Mobile,Public,Yes,Home,,Luciana_Duarte_HOME_Primary,lduarte@hcm.show,,Public,Yes,Work,,Luciana_Duarte_WORK_Primary
21208,21196,Mexico,,Fiona,Elsa,Reyes,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Consultant,Consultant,Consultant,Mexico_City,,FT,,40,40,Salaried,,,6/29/2020,MEX,Avenida de las Fuentes 84,,,,,,,,,,,,,,,,,,Alcaldia Alvaro Obregón,Colonia Jardines del Pedregal,,,,Ciudad de Mexico,,,,,1900,,Yes,Home,"Mailing

Street Address",,Fiona_Reyes_Castillo_Avenida_de_las_Fuentes_84,52,Mexico (+52),(55) 4430 8709,,Mobile,Public,Yes,Home,,Fiona_Reyes_Castillo_HOME_Primary,freyes@hcm.show,,Public,Yes,Work,,Fiona_Reyes_Castillo_WORK_Primary
21219,21164,India,,Ajay,,Mokashi,,Regular,Hire Employee > New Hire > New Position,1/4/2010,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Mumbai,,FT,,40,40,Salaried,,,1/1/2000,IND,4/4 Seema Society,"N Dutta Road, Four Bungalows",Andheri,,,,,,,,,,,,,,,,Mumbai,,,,,Maharashtra,,,,,400058,,Yes,Home,"Mailing

Street Address",,Ajay_Mokashi_4_4_Seema_Society,91,India (+91),(98) 20.190299,,Mobile,Public,Yes,Home,,Ajay_Mokashi_HOME_Primary,amokashi@hcm.show,,Public,Yes,Work,,Ajay_Mokashi_WORK_Primary
21220,21164,India,,Anish,,Majoo,,Regular,Hire Employee > New Hire > New Position,1/4/2010,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Mumbai,,FT,,40,40,Salaried,,,1/1/2000,IND,1001D Abhishek Apartments,Juhu Versova Road,Andheri,,,,,,,,,,,,,,,,Mumbai,,,,,Maharashtra,,,,,400058,,Yes,Home,"Mailing

Street Address",,Anish_Majoo_1001D_Abhishek_Apartments,91,India (+91),(98) 20.022953,,Mobile,Public,Yes,Home,,Anish_Majoo_HOME_Primary,amajoo@hcm.show,,Public,Yes,Work,,Anish_Majoo_WORK_Primary
21222,21079,United States of America,,Amelia,,Casias,,Regular,Hire Employee > New Hire > New Position,11/16/2009,,Manager_Global_Support,"Manager, Global Support","Manager, Global Support",Chicago,,FT,,40,40,Salaried,1_2_First_Mid_Level_Officials_and_Managers_United_States_EEO_1_United_States_of_America,8810,1/1/2000,USA,1364 E. 53rd Street #9,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60615,,Yes,Home,"Mailing

Street Address",,Amelia_Casias_1364_E_53rd_Street_9,1,United States of America (+1),(773) 721-0897,,Mobile,Public,Yes,Home,,Amelia_Casias_HOME_Primary,acasias@hcm.show,,Public,Yes,Work,,Amelia_Casias_WORK_Primary
21223,21222,United States of America,,Brian,,Kaplan,,Regular,Hire Employee > New Hire > Fill Vacancy,11/16/2009,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Chicago,,FT,,40,40,Salaried,,8810,1/1/2000,USA,510 W. Wellington Ave #2,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60657,,Yes,Home,"Mailing

Street Address",,Brian_Kaplan_510_W_Wellington_Ave_2,1,United States of America (+1),(315) 423-5872,,Mobile,Public,Yes,Home,,Brian_Kaplan_HOME_Primary,bkaplan@hcm.show,,Public,Yes,Work,,Brian_Kaplan_WORK_Primary
